Jeux,Discipline,Épreuve,Phase,Genre,Début,Fin,Lieu,Session,latitude,longitude,ville,capacité,Enjeu,Catégorie_First,Catégorie_A,Catégorie_B,Catégorie_C,Catégorie_D,Catégorie_E+,Catégorie_E,Catégorie_First_PFR,Catégorie_A_PFR,Catégorie_B_PFR
Paralympiques,Para Taekwondo,K44 47 kg Quarts de finale,Quarts de finale,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:00:00Z,Grand Palais,PTKW01,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 58kg Quarts de finale,Quarts de finale,Hommes,2024-08-29T10:00:00Z,2024-08-29T14:00:00Z,Grand Palais,PTKW01,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 52 kg Quarts de finale,Quarts de finale,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:00:00Z,Grand Palais,PTKW01,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 47 kg Repêchages,Repêchages,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 58kg Repêchages,Repêchages,Hommes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 52 kg Repêchages,Repêchages,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 47 kg Demi finales,Demi finales,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 58kg Demi finales,Demi finales,Hommes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 52 kg Demi finales,Demi finales,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 47 kg Matchs pour la médaille de bronze match,Matchs pour la médaille de bronze match,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 58kg Matchs pour la médaille de bronze match,Matchs pour la médaille de bronze match,Hommes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 52 kg Matchs pour la médaille de bronze match,Matchs pour la médaille de bronze match,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 47 kg Match pour la médaille d'or,Match pour la médaille d'or,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 58kg Match pour la médaille d'or,Match pour la médaille d'or,Hommes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 52 kg Match pour la médaille d'or,Match pour la médaille d'or,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:25:00Z,Grand Palais,PTKW02,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 63 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Hommes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 57 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Femmes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 70 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Hommes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 65 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Femmes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 63 kg Quarts de finale,Quarts de finale,Hommes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 57 kg Quarts de finale,Quarts de finale,Femmes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 70 kg Quarts de finale,Quarts de finale,Hommes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 65 kg Quarts de finale,Quarts de finale,Femmes,2024-08-30T10:00:00Z,2024-08-30T15:20:00Z,Grand Palais,PTKW03,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 63 kg Repêchages,Repêchages,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 57 kg Repêchages,Repêchages,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 70 kg Repêchages,Repêchages,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 65 kg Repêchages,Repêchages,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 63 kg Demi finales,Demi finales,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 57 kg Demi finales,Demi finales,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 70 kg Demi finales,Demi finales,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 65 kg Demi finales,Demi finales,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 63 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 57 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 70 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 65 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 63 kg Match pour la médaille d'or,Match pour la médaille d'or,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 57 kg Match pour la médaille d'or,Match pour la médaille d'or,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 70 kg Match pour la médaille d'or,Match pour la médaille d'or,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 65 kg Match pour la médaille d'or,Match pour la médaille d'or,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:50:00Z,Grand Palais,PTKW04,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,40,25,,,,,,40,25
Paralympiques,Para Taekwondo,K44 80 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Hommes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,+65 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Femmes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 +80 kg Combats de qualification (1/16 de finales),Combats de qualification (1/16 de finales),Hommes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 80 kg Quarts de finale,Quarts de finale,Hommes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,+65 kg Quarts de finale,Quarts de finale,Femmes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 +80 kg Quarts de finale,Quarts de finale,Hommes,2024-08-31T10:00:00Z,2024-08-31T14:00:00Z,Grand Palais,PTKW05,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,30,15,,,,,,30,15
Paralympiques,Para Taekwondo,K44 80 kg Repêchages,Repêchages,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,,,,,,,,,
Paralympiques,Para Taekwondo,+65 kg Repêchages,Repêchages,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 +80 kg Repêchages,Repêchages,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Qualifications,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 80 kg Demi finales,Demi finales,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,+65 kg Demi finales,Demi finales,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 +80 kg Demi finales,Demi finales,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 80 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,+65 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 +80 kg Matchs pour la médaille de bronze,Matchs pour la médaille de bronze,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 80 kg Match pour la médaille d'or,Match pour la médaille d'or,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,+65 kg Match pour la médaille d'or,Match pour la médaille d'or,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Taekwondo,K44 +80 kg Match pour la médaille d'or,Match pour la médaille d'or,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Grand Palais,PTKW06,48.866040999999996,2.3124059999999993,Paris (75),7250,Médailles,,,,,,,,,,
Paralympiques,Para Tennis de Table,Double,WS14 quarts de finale,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MW8 tour 16,Hommes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WS20 tour 16,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MS18 tour 16,Hommes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WS10 tour 16,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MW4 quarts de finale,Hommes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WW5 quarts de finale,Femmes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MS14 tour 16,Hommes,2024-08-29T10:00:00Z,2024-08-29T14:30:00Z,Arena Paris Sud,PTTE01,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double mixte,XS17 tour 16,Mixte,2024-08-29T17:00:00Z,2024-08-29T21:30:00Z,Arena Paris Sud,PTTE02,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double mixte,XW7 tour 16,Mixte,2024-08-29T17:00:00Z,2024-08-29T21:30:00Z,Arena Paris Sud,PTTE02,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WS14 demi-finales,Femmes,2024-08-29T17:00:00Z,2024-08-29T21:30:00Z,Arena Paris Sud,PTTE02,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MW8 quarts de finale,Hommes,2024-08-29T17:00:00Z,2024-08-29T21:30:00Z,Arena Paris Sud,PTTE02,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double mixte,XS17 quarts de finale,Mixte,2024-08-30T10:00:00Z,2024-08-30T15:00:00Z,Arena Paris Sud,PTTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WW10 quarts de finale,Femmes,2024-08-30T10:00:00Z,2024-08-30T15:00:00Z,Arena Paris Sud,PTTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WW5 demi-finales,Femmes,2024-08-30T10:00:00Z,2024-08-30T15:00:00Z,Arena Paris Sud,PTTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,WS20 quarts de finale,Femmes,2024-08-30T10:00:00Z,2024-08-30T15:00:00Z,Arena Paris Sud,PTTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double mixte,XW7 quarts de finale,Mixte,2024-08-30T10:00:00Z,2024-08-30T15:00:00Z,Arena Paris Sud,PTTE03,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Double,MS18 quarts de finale,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MW4 demi-finales,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MS14 quarts de finale,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MW8 demi-finales,Hommes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,WS14 Match pour la médaille d'or,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,WW5 Match pour la médaille d'or,Femmes,2024-08-30T17:00:00Z,2024-08-30T22:15:00Z,Arena Paris Sud,PTTE04,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double mixte,XS17 demi-finales,Mixte,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double   WW10,Demi-finale,Femmes,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MS14 demi-finales,Hommes,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,WS20 demi-finales,Femmes,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double mixte,XW7 demi-finales,Mixte,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MS18 demi-finales,Hommes,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MW8 Match pour la médaille d'or       ,Hommes,2024-08-31T10:00:00Z,2024-08-31T15:15:00Z,Arena Paris Sud,PTTE05,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double mixte,XS17 Match pour la médaille d'or,Mixte,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Arena Paris Sud,PTTE06,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MW4 Match pour la médaille d'or,Hommes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Arena Paris Sud,PTTE06,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,WS20 Match pour la médaille d'or,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Arena Paris Sud,PTTE06,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,WW10 Match pour la médaille d'or,Femmes,2024-08-31T17:00:00Z,2024-08-31T21:30:00Z,Arena Paris Sud,PTTE06,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MS18 Match pour la médaille d'or,Hommes,2024-09-01T10:00:00Z,2024-09-01T13:30:00Z,Arena Paris Sud,PTTE07,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double mixte,XW7 Match pour la médaille d'or,Mixte,2024-09-01T10:00:00Z,2024-09-01T13:30:00Z,Arena Paris Sud,PTTE07,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Double,MS14 Match pour la médaille d'or,Hommes,2024-09-01T10:00:00Z,2024-09-01T13:30:00Z,Arena Paris Sud,PTTE07,48.8301568270296,2.2904798629886454,Paris (75),12000,Médailles,,40,25,,,,,,25,
Paralympiques,Para Tennis de Table,Simple,Classe 10 tour 16,Hommes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 10 tour 16,Femmes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 4 tour 16,Femmes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 3 tour 32,Hommes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 8 tour 16,Femmes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 8 tour 32,Hommes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 3 tour 16,Femmes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 6 tour 16,Femmes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 2 tour 32,Hommes,2024-09-01T17:00:00Z,2024-09-01T21:30:00Z,Arena Paris Sud,PTTE08,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
Paralympiques,Para Tennis de Table,Simple,Classe 7 tour 16,Hommes,2024-09-02T10:00:00Z,2024-09-02T14:30:00Z,Arena Paris Sud,PTTE09,48.8301568270296,2.2904798629886454,Paris (75),12000,Qualifications,,30,15,,,,,,15,
